Price,Open,High,Low,Close,Adj Close,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Date,Open,High,Low,Close,Adj Close,Volume
6/30/1981,0,132.6699982,130.3099976,131.2100067,131.2100067,41550000
7/1/1981,0,131.6900024,129.0399933,129.7700043,129.7700043,49080000
7/2/1981,0,130.4799957,127.8399963,128.6399994,128.6399994,45100000
7/6/1981,0,128.9900055,126.4400024,127.3700027,127.3700027,44590000
7/7/1981,0,129.6000061,126.3899994,128.2400055,128.2400055,53560000
7/8/1981,0,129.5700073,126.9499969,128.3200073,128.3200073,46000000
7/9/1981,0,130.0800018,127.5699997,129.3000031,129.3000031,45510000
7/10/1981,0,130.4299927,128.3800049,129.3699951,129.3699951,39950000
7/13/1981,0,130.8200073,128.7899933,129.6399994,129.6399994,38100000
7/14/1981,0,130.7799988,128.1399994,129.6499939,129.6499939,45230000
7/15/1981,0,131.5899963,128.8899994,130.2299957,130.2299957,48950000
7/16/1981,0,131.4100037,129.3000031,130.3399963,130.3399963,39010000
7/17/1981,0,131.6000061,129.4900055,130.7599945,130.7599945,42780000
7/20/1981,0,130.6000061,127.9800034,128.7200012,128.7200012,40240000
7/21/1981,0,129.6000061,127.0800018,128.3399963,128.3399963,47280000
7/22/1981,0,129.7200012,126.6999969,127.1299973,127.1299973,47500000
7/23/1981,0,128.2599945,125.9599991,127.4000015,127.4000015,41790000
7/24/1981,0,129.3099976,127.1100006,128.4600067,128.4600067,38880000
7/27/1981,0,130.6100006,128.4299927,129.8999939,129.8999939,39610000
7/28/1981,0,130.4400024,128.2799988,129.1399994,129.1399994,38160000
7/29/1981,0,130.0899963,128.3699951,129.1600037,129.1600037,37610000
7/30/1981,0,130.6799927,128.5599976,130.0099945,130.0099945,41560000
7/31/1981,0,131.7799988,129.6000061,130.9199982,130.9199982,43480000
8/3/1981,0,131.7400055,129.4199982,130.4799957,130.4799957,39650000
8/4/1981,0,131.6600037,129.4299927,131.1799927,131.1799927,39460000
8/5/1981,0,133.3899994,130.7599945,132.6699982,132.6699982,54290000
8/6/1981,0,134.0399933,131.7400055,132.6399994,132.6399994,52070000
8/7/1981,0,133.0399933,130.9600067,131.75,131.75,38370000
8/10/1981,0,133.3200073,130.8300018,132.5399933,132.5399933,38370000
8/11/1981,0,134.6300049,132.0899963,133.8500061,133.8500061,52600000
8/12/1981,0,135.1799927,132.7299957,133.3999939,133.3999939,53650000
8/13/1981,0,134.5800018,132.5299988,133.5099945,133.5099945,42460000
8/14/1981,0,134.3300018,131.9100037,132.4900055,132.4900055,42580000
8/17/1981,0,133.0200043,130.75,131.2200012,131.2200012,40840000
8/18/1981,0,131.7299957,129.1000061,130.1100006,130.1100006,47270000
8/19/1981,0,131.1999969,128.9900055,130.4900055,130.4900055,39390000
8/20/1981,0,131.7400055,129.8399963,130.6900024,130.6900024,38270000
8/21/1981,0,131.0599976,128.6999969,129.2299957,129.2299957,37670000
8/24/1981,0,128.5899963,125.0199966,125.5,125.5,46750000
8/25/1981,0,125.7699966,123,125.1299973,125.1299973,54600000
8/26/1981,0,126.1699982,123.9899979,124.9599991,124.9599991,39980000
8/27/1981,0,125.3099976,122.9000015,123.5100021,123.5100021,43900000
8/28/1981,0,125.0899963,122.8499985,124.0800018,124.0800018,38020000
8/31/1981,0,125.5800018,122.2900009,122.7900009,122.7900009,40360000
9/1/1981,0,123.9199982,121.5899963,123.0199966,123.0199966,45110000
9/2/1981,0,124.5800018,122.5400009,123.4899979,123.4899979,37570000
9/3/1981,0,124.1600037,120.8199997,121.2399979,121.2399979,41730000
9/4/1981,0,121.5400009,119.2399979,120.0699997,120.0699997,42760000
9/8/1981,0,120.1200027,116.8499985,117.9800034,117.9800034,47340000
9/9/1981,0,119.4899979,116.8700027,118.4000015,118.4000015,43910000
9/10/1981,0,122.1800003,118.3300018,120.1399994,120.1399994,47430000
9/11/1981,0,122.1299973,119.2900009,121.6100006,121.6100006,42170000
9/14/1981,0,122,119.6699982,120.6600037,120.6600037,34040000
9/15/1981,0,121.7699966,119.2699966,119.7699966,119.7699966,38580000
9/16/1981,0,120,117.8899994,118.8700027,118.8700027,43660000
9/17/1981,0,119.8700027,116.6299973,117.1500015,117.1500015,48300000
9/18/1981,0,117.6900024,115.1800003,116.2600021,116.2600021,47350000
9/21/1981,0,118.0699997,115.0400009,117.2399979,117.2399979,44570000
9/22/1981,0,118.1900024,115.9300003,116.6800003,116.6800003,46830000
9/23/1981,0,116.6800003,113.5999985,115.6500015,115.6500015,52700000
9/24/1981,0,117.4700012,114.3199997,115.0100021,115.0100021,48880000
9/25/1981,0,114.6900024,111.6399994,112.7699966,112.7699966,54390000
9/28/1981,0,115.8300018,110.1900024,115.5299988,115.5299988,61320000
9/29/1981,0,117.75,114.75,115.9400024,115.9400024,49800000
9/30/1981,0,117.0500031,114.5999985,116.1800003,116.1800003,40700000
10/1/1981,0,117.6600037,115,117.0800018,117.0800018,41600000
10/2/1981,0,120.1600037,117.0699997,119.3600006,119.3600006,54540000
10/5/1981,0,121.5400009,118.6100006,119.5100021,119.5100021,51290000
10/6/1981,0,121.3899994,118.0800018,119.3899994,119.3899994,45460000
10/7/1981,0,121.8700027,119.0899963,121.3099976,121.3099976,50030000
10/8/1981,0,123.0800018,120.2300034,122.3099976,122.3099976,47090000
10/9/1981,0,123.2799988,120.6299973,121.4499969,121.4499969,50060000
10/12/1981,0,122.3700027,120.1699982,121.2099991,121.2099991,30030000
10/13/1981,0,122.3700027,119.9599991,120.7799988,120.7799988,43360000
10/14/1981,0,120.9700012,118.3799973,118.8000031,118.8000031,40260000
10/15/1981,0,120.5800018,118.0100021,119.7099991,119.7099991,42830000
10/16/1981,0,120.4599991,118.3799973,119.1900024,119.1900024,37800000
10/19/1981,0,119.8499985,117.5800018,118.9800034,118.9800034,41590000
10/20/1981,0,121.2900009,118.7799988,120.2799988,120.2799988,51530000
10/21/1981,0,121.9400024,119.3499985,120.0999985,120.0999985,48490000
10/22/1981,0,120.7799988,118.4800034,119.6399994,119.6399994,40630000
10/23/1981,0,119.9199982,117.7799988,118.5999985,118.5999985,41990000
10/26/1981,0,119,116.8099976,118.1600037,118.1600037,38210000
10/27/1981,0,120.4300003,117.8000031,119.2900009,119.2900009,53030000
10/28/1981,0,120.9599991,118.3899994,119.4499969,119.4499969,48100000
10/29/1981,0,120.3700027,118.1399994,119.0599976,119.0599976,40070000
10/30/1981,0,122.5299988,118.4300003,121.8899994,121.8899994,59570000
11/2/1981,0,125.1399994,122.3499985,124.1999969,124.1999969,65100000
11/3/1981,0,125.5199966,123.1399994,124.8000031,124.8000031,54620000
11/4/1981,0,126,123.6399994,124.7399979,124.7399979,53450000
11/5/1981,0,125.8000031,122.9800034,123.5400009,123.5400009,50860000
11/6/1981,0,124.0299988,121.8499985,122.6699982,122.6699982,43270000
11/9/1981,0,124.1299973,121.5899963,123.2900009,123.2900009,48310000
11/10/1981,0,124.6900024,122.0100021,122.6999969,122.6999969,53940000
11/11/1981,0,123.8199997,121.5100021,122.9199982,122.9199982,41920000
11/12/1981,0,124.7099991,122.1900024,123.1900024,123.1900024,55720000
11/13/1981,0,123.6100006,121.0599976,121.6699982,121.6699982,45550000
11/16/1981,0,121.6399994,119.1299973,120.2399979,120.2399979,43740000
11/17/1981,0,121.7799988,119.5,121.1500015,121.1500015,43190000
11/18/1981,0,121.6600037,119.6100006,120.2600021,120.2600021,49980000
11/19/1981,0,121.6699982,119.4199982,120.7099991,120.7099991,48890000
11/20/1981,0,122.5899963,120.1299973,121.7099991,121.7099991,52010000
11/23/1981,0,123.0899963,120.7600021,121.5999985,121.5999985,45250000
11/24/1981,0,124.0400009,121.2200012,123.5100021,123.5100021,53200000
11/25/1981,0,125.2900009,123.0699997,124.0500031,124.0500031,58570000
11/27/1981,0,125.7099991,123.6299973,125.0899963,125.0899963,32770000
11/30/1981,0,126.9700012,124.1800003,126.3499985,126.3499985,47580000
12/1/1981,0,127.3000031,124.8399963,126.0999985,126.0999985,53980000
12/2/1981,0,126.4499969,124.1800003,124.6900024,124.6900024,44510000
12/3/1981,0,125.8399963,123.6299973,125.1200027,125.1200027,43770000
12/4/1981,0,127.3199997,125.1200027,126.2600021,126.2600021,55040000
12/7/1981,0,126.9100037,124.6699982,125.1900024,125.1900024,45720000
12/8/1981,0,125.75,123.5199966,124.8199997,124.8199997,45140000
12/9/1981,0,126.0800018,124.0899963,125.4800034,125.4800034,44810000
12/10/1981,0,126.5400009,124.5999985,125.7099991,125.7099991,47020000
12/11/1981,0,126.2600021,124.3199997,124.9300003,124.9300003,45850000
12/14/1981,0,124.3700027,122.1699982,122.7799988,122.7799988,44740000
12/15/1981,0,123.7799988,121.8300018,122.9899979,122.9899979,44130000
12/16/1981,0,123.6600037,121.7300034,122.4199982,122.4199982,42770000
12/17/1981,0,123.7900009,121.8199997,123.1200027,123.1200027,47230000
12/18/1981,0,124.8700027,122.5599976,124,124,50940000
12/21/1981,0,124.7099991,122.6699982,123.3399963,123.3399963,41290000
12/22/1981,0,124.1699982,122.1900024,122.8799973,122.8799973,48320000
12/23/1981,0,123.5899963,121.5800018,122.3099976,122.3099976,42910000
12/24/1981,0,123.0599976,121.5699997,122.5400009,122.5400009,23940000
12/28/1981,0,123.3600006,121.7300034,122.2699966,122.2699966,28320000
12/29/1981,0,122.9000015,121.1200027,121.6699982,121.6699982,35300000
12/30/1981,0,123.1100006,121.0400009,122.3000031,122.3000031,42960000
12/31/1981,0,123.4199982,121.5699997,122.5500031,122.5500031,40780000
1/4/1982,0,123.7200012,121.4800034,122.7399979,122.7399979,36760000
1/5/1982,0,122.6100006,119.5699997,120.0500031,120.0500031,47510000
1/6/1982,0,120.4499969,117.9899979,119.1800003,119.1800003,51510000
1/7/1982,0,119.8799973,117.6999969,118.9300003,118.9300003,43410000
1/8/1982,0,120.5899963,118.5500031,119.5500031,119.5500031,42050000
1/11/1982,0,120.3399963,116.4700012,116.7799988,116.7799988,51900000
1/12/1982,0,117.4899979,115.1800003,116.3000031,116.3000031,49800000
1/13/1982,0,117.4599991,114.2399979,114.8799973,114.8799973,49130000
1/14/1982,0,116.3000031,114.0699997,115.5400009,115.5400009,42940000
1/15/1982,0,117.1399994,115.0999985,116.3300018,116.3300018,43310000
1/18/1982,0,117.6900024,114.8499985,117.2200012,117.2200012,44920000
1/19/1982,0,118.1500015,115.5199966,115.9700012,115.9700012,45070000
1/20/1982,0,116.6399994,114.2900009,115.2699966,115.2699966,48860000
1/21/1982,0,116.9199982,114.5999985,115.75,115.75,48610000
1/22/1982,0,116.5299988,114.5800018,115.3799973,115.3799973,44370000
1/25/1982,0,115.9300003,113.6299973,115.4100037,115.4100037,43170000
1/26/1982,0,116.5999985,114.4899979,115.1900024,115.1900024,44870000
1/27/1982,0,116.5999985,114.3799973,115.7399979,115.7399979,50060000
1/28/1982,0,119.3499985,116.0999985,118.9199982,118.9199982,66690000
1/29/1982,0,121.3799973,118.6399994,120.4000015,120.4000015,73400000
2/1/1982,0,119.8099976,117.1399994,117.7799988,117.7799988,47720000
2/2/1982,0,119.1500015,116.9100037,118.0100021,118.0100021,45020000
2/3/1982,0,118.6699982,116.0400009,116.4800034,116.4800034,49560000
2/4/1982,0,117.4899979,114.8799973,116.4199982,116.4199982,53300000
2/5/1982,0,118.2600021,115.7399979,117.2600021,117.2600021,53350000
2/8/1982,0,117.0400009,114.1999969,114.6299973,114.6299973,48500000
2/9/1982,0,115.1500015,112.8199997,113.6800003,113.6800003,54420000
2/10/1982,0,115.6200027,113.4499969,114.6600037,114.6600037,46620000
2/11/1982,0,115.5899963,113.4100037,114.4300003,114.4300003,46730000
2/12/1982,0,115.3899994,113.6999969,114.3799973,114.3799973,37070000
2/16/1982,0,114.6299973,112.0599976,114.0599976,114.0599976,48880000
2/17/1982,0,115.0899963,112.9700012,113.6900024,113.6900024,47660000
2/18/1982,0,115.0400009,112.9700012,113.8199997,113.8199997,60810000
2/19/1982,0,114.5800018,112.3300018,113.2200012,113.2200012,51340000
2/22/1982,0,114.9000015,111.1999969,111.5899963,111.5899963,58310000
2/23/1982,0,112.4599991,110.0299988,111.5100021,111.5100021,60100000
2/24/1982,0,113.8799973,110.7099991,113.4700012,113.4700012,64800000
2/25/1982,0,114.8600006,112.4400024,113.2099991,113.2099991,54160000
2/26/1982,0,114.0100021,112.0400009,113.1100006,113.1100006,43840000
3/1/1982,0,114.3199997,111.8600006,113.3099976,113.3099976,53010000
3/2/1982,0,114.8000031,112.0299988,112.6800003,112.6800003,63800000
3/3/1982,0,112.5100021,109.9800034,110.9199982,110.9199982,70230000
3/4/1982,0,111.7799988,108.7699966,109.8799973,109.8799973,74340000
3/5/1982,0,110.9000015,108.3099976,109.3399963,109.3399963,67440000
3/8/1982,0,111.0599976,107.0299988,107.3399963,107.3399963,67330000
3/9/1982,0,109.8799973,106.1699982,108.8300018,108.8300018,76060000
3/10/1982,0,110.9800034,108.0899963,109.4100037,109.4100037,59440000
3/11/1982,0,110.8700027,108.3799973,109.3600006,109.3600006,52960000
3/12/1982,0,109.7200012,104.4599991,108.6100006,108.6100006,49600000
3/15/1982,0,109.9899979,107.4700012,109.4499969,109.4499969,43370000
3/16/1982,0,110.9199982,108.5699997,109.2799988,109.2799988,48900000
3/17/1982,0,110.0999985,108.1100006,109.0800018,109.0800018,48900000
3/18/1982,0,111.0199966,108.8499985,110.3000031,110.3000031,54270000
3/19/1982,0,111.5899963,109.6399994,110.6100006,110.6100006,46250000
3/22/1982,0,113.3499985,110.7099991,112.7699966,112.7699966,57610000
3/23/1982,0,114.5100021,112.2900009,113.5500031,113.5500031,67130000
3/24/1982,0,114.3099976,112.2300034,112.9700012,112.9700012,49380000
3/25/1982,0,114.2600021,112.0199966,113.2099991,113.2099991,51970000
3/26/1982,0,113.4300003,111.2600021,111.9400024,111.9400024,42400000
3/29/1982,0,112.8199997,110.9000015,112.3000031,112.3000031,37100000
3/30/1982,0,113.0899963,111.3000031,112.2699966,112.2699966,43900000
3/31/1982,0,113.1699982,111.3199997,111.9599991,111.9599991,43300000
4/1/1982,0,114.2200012,111.4800034,113.7900009,113.7900009,57100000
4/2/1982,0,115.7900009,113.6500015,115.1200027,115.1200027,59800000
4/5/1982,0,115.9000015,113.9400024,114.7300034,114.7300034,46900000
4/6/1982,0,115.9199982,113.6999969,115.3600006,115.3600006,43200000
4/7/1982,0,116.4499969,114.5800018,115.4599991,115.4599991,53130000
4/8/1982,0,116.9400024,114.9400024,116.2200012,116.2200012,60190000
4/12/1982,0,117.0199966,115.1600037,116,116,46520000
4/13/1982,0,117.1200027,115.1600037,115.9899979,115.9899979,48660000
4/14/1982,0,116.6900024,114.8000031,115.8300018,115.8300018,45150000
4/15/1982,0,116.8600006,115.0199966,116.3499985,116.3499985,45700000
4/16/1982,0,117.6999969,115.6800003,116.8099976,116.8099976,55890000
4/19/1982,0,118.1600037,115.8300018,116.6999969,116.6999969,58470000
4/20/1982,115.8000031,117.1399994,114.8300018,115.4400024,115.4400024,54610000
4/21/1982,115.4800034,115.8700027,115.3000031,115.7200012,115.7200012,57820000
4/22/1982,115.7200012,117.25,115.7200012,117.1900024,117.1900024,64470000
4/23/1982,118.0199966,118.6399994,117.1900024,118.6399994,118.6399994,71840000
4/26/1982,118.9400024,119.3300018,118.25,119.2600021,119.2600021,60500000
4/27/1982,119.0699997,119.2600021,117.7300034,118,118,56480000
4/28/1982,117.8300018,118.0500031,116.9400024,117.2600021,117.2600021,50530000
4/29/1982,116.4000015,117.2399979,116.1100006,116.1399994,116.1399994,51330000
4/30/1982,116.2099991,116.7799988,116.0699997,116.4400024,116.4400024,48200000
5/3/1982,115.9599991,116.8199997,115.9100037,116.8199997,116.8199997,46490000
5/4/1982,117.4100037,117.6399994,116.8499985,117.4599991,117.4599991,58720000
5/5/1982,117.8499985,118.0500031,117.3099976,117.6699982,117.6699982,58860000
5/6/1982,118.8199997,118.8300018,117.6800003,118.6800003,118.6800003,67540000
5/7/1982,119.0800018,119.8899994,118.7099991,119.4700012,119.4700012,67130000
5/10/1982,119.0800018,119.4899979,118.3700027,118.3799973,118.3799973,46300000
5/11/1982,118.5400009,119.5899963,118.3199997,119.4199982,119.4199982,54680000
5/12/1982,119.8899994,119.9199982,118.7600021,119.1699982,119.1699982,59210000
5/13/1982,119.0800018,119.1999969,118.1299973,118.2200012,118.2200012,58230000
5/14/1982,118.1999969,118.4000015,118.0100021,118.0100021,118.0100021,49900000
5/17/1982,117.6200027,118.0199966,116.6600037,116.7099991,116.7099991,45600000
5/18/1982,116.3499985,116.6999969,115.7099991,115.8399963,115.8399963,48970000
5/19/1982,115.6100006,115.9599991,114.8199997,114.8899994,114.8899994,48840000
5/20/1982,114.8499985,115.0699997,114.3700027,114.5899963,114.5899963,48330000
5/21/1982,115.0299988,115.1299973,114.5999985,114.8899994,114.8899994,45260000
5/24/1982,114.4599991,114.8600006,114.2399979,114.7900009,114.7900009,38510000
5/25/1982,115.5,115.5100021,114.4000015,114.4000015,114.4000015,44010000
5/26/1982,113.6800003,114.4000015,112.8799973,113.1100006,113.1100006,51250000
5/27/1982,113.1100006,113.1200027,112.5800018,112.6600037,112.6600037,44730000
5/28/1982,112.7900009,112.8000031,111.6600037,111.8799973,111.8799973,43900000
6/1/1982,111.9700012,112.0699997,111.6600037,111.6800003,111.6800003,41650000
6/2/1982,111.7399979,112.1900024,111.5500031,112.0400009,112.0400009,49220000
6/3/1982,112.0400009,112.4800034,111.4499969,111.8600006,111.8600006,48450000
6/4/1982,111.6600037,111.8499985,110.0199966,110.0899963,110.0899963,44110000
6/7/1982,109.5899963,110.5899963,109.4199982,110.1200027,110.1200027,44630000
6/8/1982,110.3300018,110.3300018,109.5999985,109.6299973,109.6299973,46820000
6/9/1982,109.4599991,109.6299973,108.5299988,108.9899979,108.9899979,55770000
6/10/1982,109.3499985,109.6999969,108.9599991,109.6100006,109.6100006,50950000
6/11/1982,111.1100006,111.4800034,109.6500015,111.2399979,111.2399979,68610000
6/14/1982,110.5,111.2200012,109.9000015,109.9599991,109.9599991,40100000
6/15/1982,109.6299973,109.9599991,108.9800034,109.6900024,109.6900024,44970000
6/16/1982,110.0999985,110.1299973,108.8199997,108.8700027,108.8700027,56280000
6/17/1982,108.0100021,108.8499985,107.4800034,107.5999985,107.5999985,49230000
6/18/1982,107.5999985,107.5999985,107.0699997,107.2799988,107.2799988,53800000
6/21/1982,107.2799988,107.8799973,107.0100021,107.1999969,107.1999969,50370000
6/22/1982,107.25,108.3000031,107.1699982,108.3000031,108.3000031,55290000
6/23/1982,108.5899963,110.1399994,108.0899963,110.1399994,110.1399994,62710000
6/24/1982,110.25,110.9199982,109.7900009,109.8300018,109.8300018,55860000
6/25/1982,109.5599976,109.8300018,109.0899963,109.1399994,109.1399994,38740000
6/28/1982,109.3000031,110.4499969,109.1699982,110.2600021,110.2600021,40700000
6/29/1982,110.2600021,110.5699997,109.6800003,110.2099991,110.2099991,46990000
6/30/1982,110.9499969,111,109.5,109.6100006,109.6100006,65280000
7/1/1982,109.5199966,109.6299973,108.6200027,108.7099991,108.7099991,47900000
7/2/1982,108.0999985,108.7099991,107.5999985,107.6500015,107.6500015,43760000
7/6/1982,107.2699966,107.6699982,106.7399979,107.2900009,107.2900009,44350000
7/7/1982,107.0800018,107.6100006,106.9899979,107.2200012,107.2200012,46920000
7/8/1982,106.8499985,107.5299988,105.5699997,107.5299988,107.5299988,63270000
7/9/1982,108.2300034,108.9700012,107.5599976,108.8300018,108.8300018,65870000
7/12/1982,109.4800034,109.6200027,108.8899994,109.5699997,109.5699997,74690000
7/13/1982,109.1900024,110.0699997,109.1900024,109.4499969,109.4499969,66170000
7/14/1982,109.6800003,110.4400024,109.0800018,110.4400024,110.4400024,58160000
7/15/1982,110.8300018,110.9499969,110.2699966,110.4700012,110.4700012,61090000
7/16/1982,110.1600037,111.4800034,110.1600037,111.0699997,111.0699997,58740000
7/19/1982,111.75,111.7799988,110.6600037,110.7300034,110.7300034,53030000
7/20/1982,111.1100006,111.5599976,110.3499985,111.5400009,111.5400009,61060000
7/21/1982,112.1500015,112.3899994,111.3799973,111.4199982,111.4199982,66770000
7/22/1982,110.9499969,112.0199966,110.9400024,111.4800034,111.4800034,53870000
7/23/1982,111.4599991,111.5800018,111.0500031,111.1699982,111.1699982,47280000
7/26/1982,110.6600037,111.1600037,110.2900009,110.3600006,110.3600006,37740000
7/27/1982,110.2600021,110.3499985,109.3600006,109.4300003,109.4300003,45740000
7/28/1982,109.4199982,109.4199982,107.5299988,107.7399979,107.7399979,53830000
